tier,method,random_seed,condition,layer_index,mean_probability_of_roughly_equal_option,items_used
small-instruct,reference_vanilla_lora_loao_social_group,42,equal,11,0.573,48
small-instruct,reference_vanilla_lora_loao_social_group,42,equal,12,0.435,48
small-instruct,reference_vanilla_lora_loao_social_group,42,equal,13,0.4008,48
small-instruct,reference_vanilla_qlora,42,diff,0,0.5894,48
small-instruct,reference_vanilla_qlora,42,diff,1,0.5796,48
small-instruct,reference_vanilla_qlora,42,diff,2,0.5756,48
small-instruct,reference_vanilla_qlora,42,diff,3,0.5767,48
small-instruct,reference_vanilla_qlora,42,diff,4,0.5841,48
small-instruct,reference_vanilla_qlora,42,diff,5,0.545,48
small-instruct,reference_vanilla_qlora,42,diff,6,0.5714,48
small-instruct,reference_vanilla_qlora,42,diff,7,0.5801,48
small-instruct,reference_vanilla_qlora,42,diff,8,0.5285,48
small-instruct,reference_vanilla_qlora,42,diff,9,0.5208,48
small-instruct,reference_vanilla_qlora,42,diff,10,0.5328,48
small-instruct,reference_vanilla_qlora,42,diff,11,0.5758,48
small-instruct,reference_vanilla_qlora,42,diff,12,0.523,48
small-instruct,reference_vanilla_qlora,42,diff,13,0.4872,48
small-instruct,reference_vanilla_qlora,42,equal,0,0.5904,48
small-instruct,reference_vanilla_qlora,42,equal,1,0.5783,48
small-instruct,reference_vanilla_qlora,42,equal,2,0.5759,48
small-instruct,reference_vanilla_qlora,42,equal,3,0.5715,48
small-instruct,reference_vanilla_qlora,42,equal,4,0.5845,48
small-instruct,reference_vanilla_qlora,42,equal,5,0.5435,48
small-instruct,reference_vanilla_qlora,42,equal,6,0.5738,48
small-instruct,reference_vanilla_qlora,42,equal,7,0.5788,48
small-instruct,reference_vanilla_qlora,42,equal,8,0.5331,48
small-instruct,reference_vanilla_qlora,42,equal,9,0.5108,48
small-instruct,reference_vanilla_qlora,42,equal,10,0.5258,48
small-instruct,reference_vanilla_qlora,42,equal,11,0.5747,48
small-instruct,reference_vanilla_qlora,42,equal,12,0.5759,48
small-instruct,reference_vanilla_qlora,42,equal,13,0.688,48
broad-instruct,frozen_base,42,diff,0,0.4134,48
broad-instruct,frozen_base,42,diff,1,0.4122,48
broad-instruct,frozen_base,42,diff,2,0.3979,48
broad-instruct,frozen_base,42,diff,3,0.3955,48
broad-instruct,frozen_base,42,diff,4,0.3881,48
broad-instruct,frozen_base,42,diff,5,0.3858,48
broad-instruct,frozen_base,42,diff,6,0.3863,48
broad-instruct,frozen_base,42,diff,7,0.3945,48
broad-instruct,frozen_base,42,diff,8,0.4451,48
broad-instruct,frozen_base,42,diff,9,0.426,48
broad-instruct,frozen_base,42,diff,10,0.3713,48
broad-instruct,frozen_base,42,diff,11,0.3686,48
broad-instruct,frozen_base,42,diff,12,0.388,48
broad-instruct,frozen_base,42,diff,13,0.3783,48
broad-instruct,frozen_base,42,diff,14,0.2055,48
broad-instruct,frozen_base,42,diff,15,0.2544,48
broad-instruct,frozen_base,42,diff,16,0.1262,48
broad-instruct,frozen_base,42,diff,17,0.1792,48
broad-instruct,frozen_base,42,diff,18,0.1967,48
broad-instruct,frozen_base,42,diff,19,0.5175,48
broad-instruct,frozen_base,42,diff,20,0.5987,48
broad-instruct,frozen_base,42,diff,21,0.7407,48
broad-instruct,frozen_base,42,diff,22,0.2411,48
broad-instruct,frozen_base,42,diff,23,0.0053,48
broad-instruct,frozen_base,42,equal,0,0.4135,48
broad-instruct,frozen_base,42,equal,1,0.4138,48
broad-instruct,frozen_base,42,equal,2,0.3948,48
broad-instruct,frozen_base,42,equal,3,0.3919,48
broad-instruct,frozen_base,42,equal,4,0.3907,48
broad-instruct,frozen_base,42,equal,5,0.3847,48
broad-instruct,frozen_base,42,equal,6,0.384,48
broad-instruct,frozen_base,42,equal,7,0.3905,48
broad-instruct,frozen_base,42,equal,8,0.4442,48
broad-instruct,frozen_base,42,equal,9,0.4323,48
broad-instruct,frozen_base,42,equal,10,0.3709,48
broad-instruct,frozen_base,42,equal,11,0.3687,48
broad-instruct,frozen_base,42,equal,12,0.3888,48
broad-instruct,frozen_base,42,equal,13,0.3859,48
broad-instruct,frozen_base,42,equal,14,0.1957,48
broad-instruct,frozen_base,42,equal,15,0.2645,48
broad-instruct,frozen_base,42,equal,16,0.1316,48
broad-instruct,frozen_base,42,equal,17,0.2442,48
broad-instruct,frozen_base,42,equal,18,0.239,48
broad-instruct,frozen_base,42,equal,19,0.5129,48
broad-instruct,frozen_base,42,equal,20,0.4743,48
broad-instruct,frozen_base,42,equal,21,0.6186,48
broad-instruct,frozen_base,42,equal,22,0.2497,48
broad-instruct,frozen_base,42,equal,23,0.0261,48
broad-instruct,baseline_dart,42,diff,0,0.56,48
broad-instruct,baseline_dart,42,diff,1,0.5601,48
broad-instruct,baseline_dart,42,diff,2,0.5565,48
broad-instruct,baseline_dart,42,diff,3,0.5565,48
broad-instruct,baseline_dart,42,diff,4,0.5589,48
broad-instruct,baseline_dart,42,diff,5,0.5623,48
broad-instruct,baseline_dart,42,diff,6,0.5627,48
broad-instruct,baseline_dart,42,diff,7,0.5663,48
broad-instruct,baseline_dart,42,diff,8,0.5718,48
broad-instruct,baseline_dart,42,diff,9,0.5698,48
broad-instruct,baseline_dart,42,diff,10,0.5714,48
broad-instruct,baseline_dart,42,diff,11,0.5686,48
broad-instruct,baseline_dart,42,diff,12,0.5675,48
broad-instruct,baseline_dart,42,diff,13,0.5647,48
broad-instruct,baseline_dart,42,diff,14,0.5632,48
broad-instruct,baseline_dart,42,diff,15,0.5495,48
broad-instruct,baseline_dart,42,diff,16,0.5459,48
broad-instruct,baseline_dart,42,diff,17,0.5537,48
broad-instruct,baseline_dart,42,diff,18,0.537,48
broad-instruct,baseline_dart,42,diff,19,0.4632,48
broad-instruct,baseline_dart,42,diff,20,0.4458,48
broad-instruct,baseline_dart,42,diff,21,0.4213,48
broad-instruct,baseline_dart,42,diff,22,0.376,48
broad-instruct,baseline_dart,42,diff,23,0.1823,48
broad-instruct,baseline_dart,42,equal,0,0.5613,48
broad-instruct,baseline_dart,42,equal,1,0.5582,48
broad-instruct,baseline_dart,42,equal,2,0.5592,48
broad-instruct,baseline_dart,42,equal,3,0.5594,48
broad-instruct,baseline_dart,42,equal,4,0.5613,48
broad-instruct,baseline_dart,42,equal,5,0.5621,48
broad-instruct,baseline_dart,42,equal,6,0.5643,48
broad-instruct,baseline_dart,42,equal,7,0.5674,48
broad-instruct,baseline_dart,42,equal,8,0.5738,48
broad-instruct,baseline_dart,42,equal,9,0.5679,48
broad-instruct,baseline_dart,42,equal,10,0.5696,48
broad-instruct,baseline_dart,42,equal,11,0.5694,48
broad-instruct,baseline_dart,42,equal,12,0.5698,48
broad-instruct,baseline_dart,42,equal,13,0.562,48
broad-instruct,baseline_dart,42,equal,14,0.5595,48
broad-instruct,baseline_dart,42,equal,15,0.5492,48
broad-instruct,baseline_dart,42,equal,16,0.5444,48
broad-instruct,baseline_dart,42,equal,17,0.5549,48
broad-instruct,baseline_dart,42,equal,18,0.5399,48
broad-instruct,baseline_dart,42,equal,19,0.5592,48
broad-instruct,baseline_dart,42,equal,20,0.6364,48
broad-instruct,baseline_dart,42,equal,21,0.6701,48
broad-instruct,baseline_dart,42,equal,22,0.6852,48
broad-instruct,baseline_dart,42,equal,23,0.7999,48
broad-instruct,baseline_fairnet,42,diff,0,0.5177,48
broad-instruct,baseline_fairnet,42,diff,1,0.5181,48
broad-instruct,baseline_fairnet,42,diff,2,0.5214,48
broad-instruct,baseline_fairnet,42,diff,3,0.5228,48
broad-instruct,baseline_fairnet,42,diff,4,0.5234,48
broad-instruct,baseline_fairnet,42,diff,5,0.5161,48
broad-instruct,baseline_fairnet,42,diff,6,0.5137,48
broad-instruct,baseline_fairnet,42,diff,7,0.5201,48
broad-instruct,baseline_fairnet,42,diff,8,0.5202,48
broad-instruct,baseline_fairnet,42,diff,9,0.515,48
broad-instruct,baseline_fairnet,42,diff,10,0.512,48
broad-instruct,baseline_fairnet,42,diff,11,0.5114,48
broad-instruct,baseline_fairnet,42,diff,12,0.5202,48
broad-instruct,baseline_fairnet,42,diff,13,0.5217,48
broad-instruct,baseline_fairnet,42,diff,14,0.5146,48
broad-instruct,baseline_fairnet,42,diff,15,0.5208,48
broad-instruct,baseline_fairnet,42,diff,16,0.5165,48
broad-instruct,baseline_fairnet,42,diff,17,0.5227,48
broad-instruct,baseline_fairnet,42,diff,18,0.5252,48
broad-instruct,baseline_fairnet,42,diff,19,0.51,48
broad-instruct,baseline_fairnet,42,diff,20,0.4857,48
broad-instruct,baseline_fairnet,42,diff,21,0.4436,48
broad-instruct,baseline_fairnet,42,diff,22,0.4411,48
broad-instruct,baseline_fairnet,42,diff,23,0.4103,48
broad-instruct,baseline_fairnet,42,equal,0,0.5151,48
broad-instruct,baseline_fairnet,42,equal,1,0.5178,48
broad-instruct,baseline_fairnet,42,equal,2,0.5217,48
broad-instruct,baseline_fairnet,42,equal,3,0.5236,48
broad-instruct,baseline_fairnet,42,equal,4,0.524,48
broad-instruct,baseline_fairnet,42,equal,5,0.5148,48
broad-instruct,baseline_fairnet,42,equal,6,0.5144,48
broad-instruct,baseline_fairnet,42,equal,7,0.5227,48
broad-instruct,baseline_fairnet,42,equal,8,0.5187,48
broad-instruct,baseline_fairnet,42,equal,9,0.5136,48
broad-instruct,baseline_fairnet,42,equal,10,0.5133,48
broad-instruct,baseline_fairnet,42,equal,11,0.5116,48
broad-instruct,baseline_fairnet,42,equal,12,0.5217,48
broad-instruct,baseline_fairnet,42,equal,13,0.5188,48
broad-instruct,baseline_fairnet,42,equal,14,0.5138,48
broad-instruct,baseline_fairnet,42,equal,15,0.5219,48
broad-instruct,baseline_fairnet,42,equal,16,0.5147,48
broad-instruct,baseline_fairnet,42,equal,17,0.5245,48
broad-instruct,baseline_fairnet,42,equal,18,0.5552,48
broad-instruct,baseline_fairnet,42,equal,19,0.5701,48
broad-instruct,baseline_fairnet,42,equal,20,0.5519,48
broad-instruct,baseline_fairnet,42,equal,21,0.5316,48
broad-instruct,baseline_fairnet,42,equal,22,0.5234,48
broad-instruct,baseline_fairnet,42,equal,23,0.5504,48
broad-instruct,baseline_igu_lora,42,diff,0,0.3792,48
broad-instruct,baseline_igu_lora,42,diff,1,0.3731,48
broad-instruct,baseline_igu_lora,42,diff,2,0.3782,48
broad-instruct,baseline_igu_lora,42,diff,3,0.3719,48
broad-instruct,baseline_igu_lora,42,diff,4,0.3762,48
broad-instruct,baseline_igu_lora,42,diff,5,0.3703,48
broad-instruct,baseline_igu_lora,42,diff,6,0.3694,48
broad-instruct,baseline_igu_lora,42,diff,7,0.3731,48
broad-instruct,baseline_igu_lora,42,diff,8,0.3781,48
broad-instruct,baseline_igu_lora,42,diff,9,0.3808,48
broad-instruct,baseline_igu_lora,42,diff,10,0.3765,48
broad-instruct,baseline_igu_lora,42,diff,11,0.3751,48
broad-instruct,baseline_igu_lora,42,diff,12,0.3792,48
broad-instruct,baseline_igu_lora,42,diff,13,0.3714,48
broad-instruct,baseline_igu_lora,42,diff,14,0.3689,48
broad-instruct,baseline_igu_lora,42,diff,15,0.3694,48
broad-instruct,baseline_igu_lora,42,diff,16,0.3627,48
broad-instruct,baseline_igu_lora,42,diff,17,0.3692,48
broad-instruct,baseline_igu_lora,42,diff,18,0.3585,48
broad-instruct,baseline_igu_lora,42,diff,19,0.3845,48
broad-instruct,baseline_igu_lora,42,diff,20,0.3864,48
broad-instruct,baseline_igu_lora,42,diff,21,0.3418,48
broad-instruct,baseline_igu_lora,42,diff,22,0.3514,48
broad-instruct,baseline_igu_lora,42,diff,23,0.3448,48
broad-instruct,baseline_igu_lora,42,equal,0,0.3775,48
broad-instruct,baseline_igu_lora,42,equal,1,0.375,48
broad-instruct,baseline_igu_lora,42,equal,2,0.3776,48
broad-instruct,baseline_igu_lora,42,equal,3,0.3734,48
broad-instruct,baseline_igu_lora,42,equal,4,0.3742,48
broad-instruct,baseline_igu_lora,42,equal,5,0.3671,48
broad-instruct,baseline_igu_lora,42,equal,6,0.3718,48
broad-instruct,baseline_igu_lora,42,equal,7,0.3726,48
broad-instruct,baseline_igu_lora,42,equal,8,0.379,48
broad-instruct,baseline_igu_lora,42,equal,9,0.3771,48
broad-instruct,baseline_igu_lora,42,equal,10,0.379,48
broad-instruct,baseline_igu_lora,42,equal,11,0.3763,48
broad-instruct,baseline_igu_lora,42,equal,12,0.3782,48
broad-instruct,baseline_igu_lora,42,equal,13,0.3714,48
broad-instruct,baseline_igu_lora,42,equal,14,0.3675,48
broad-instruct,baseline_igu_lora,42,equal,15,0.3663,48
broad-instruct,baseline_igu_lora,42,equal,16,0.3594,48
broad-instruct,baseline_igu_lora,42,equal,17,0.3514,48
broad-instruct,baseline_igu_lora,42,equal,18,0.3516,48
broad-instruct,baseline_igu_lora,42,equal,19,0.4075,48
broad-instruct,baseline_igu_lora,42,equal,20,0.4485,48
broad-instruct,baseline_igu_lora,42,equal,21,0.3951,48
broad-instruct,baseline_igu_lora,42,equal,22,0.3663,48
broad-instruct,baseline_igu_lora,42,equal,23,0.4733,48
broad-instruct,baseline_lftf,42,diff,0,0.3577,48
broad-instruct,baseline_lftf,42,diff,1,0.3558,48
broad-instruct,baseline_lftf,42,diff,2,0.3552,48
broad-instruct,baseline_lftf,42,diff,3,0.3549,48
broad-instruct,baseline_lftf,42,diff,4,0.3534,48
broad-instruct,baseline_lftf,42,diff,5,0.355,48
broad-instruct,baseline_lftf,42,diff,6,0.3549,48
broad-instruct,baseline_lftf,42,diff,7,0.3576,48
broad-instruct,baseline_lftf,42,diff,8,0.3632,48
broad-instruct,baseline_lftf,42,diff,9,0.3594,48
broad-instruct,baseline_lftf,42,diff,10,0.3545,48
broad-instruct,baseline_lftf,42,diff,11,0.353,48
broad-instruct,baseline_lftf,42,diff,12,0.357,48
broad-instruct,baseline_lftf,42,diff,13,0.3551,48
broad-instruct,baseline_lftf,42,diff,14,0.3405,48
broad-instruct,baseline_lftf,42,diff,15,0.336,48
broad-instruct,baseline_lftf,42,diff,16,0.3165,48
broad-instruct,baseline_lftf,42,diff,17,0.3503,48
broad-instruct,baseline_lftf,42,diff,18,0.4137,48
broad-instruct,baseline_lftf,42,diff,19,0.6318,48
broad-instruct,baseline_lftf,42,diff,20,0.6903,48
broad-instruct,baseline_lftf,42,diff,21,0.8678,48
broad-instruct,baseline_lftf,42,diff,22,0.8618,48
broad-instruct,baseline_lftf,42,diff,23,0.8867,48
broad-instruct,baseline_lftf,42,equal,0,0.3571,48
broad-instruct,baseline_lftf,42,equal,1,0.3573,48
broad-instruct,baseline_lftf,42,equal,2,0.3543,48
broad-instruct,baseline_lftf,42,equal,3,0.3546,48
broad-instruct,baseline_lftf,42,equal,4,0.3532,48
broad-instruct,baseline_lftf,42,equal,5,0.3553,48
broad-instruct,baseline_lftf,42,equal,6,0.3546,48
broad-instruct,baseline_lftf,42,equal,7,0.3568,48
broad-instruct,baseline_lftf,42,equal,8,0.3639,48
broad-instruct,baseline_lftf,42,equal,9,0.3604,48
broad-instruct,baseline_lftf,42,equal,10,0.3564,48
broad-instruct,baseline_lftf,42,equal,11,0.353,48
broad-instruct,baseline_lftf,42,equal,12,0.357,48
broad-instruct,baseline_lftf,42,equal,13,0.3561,48
broad-instruct,baseline_lftf,42,equal,14,0.3393,48
broad-instruct,baseline_lftf,42,equal,15,0.3348,48
broad-instruct,baseline_lftf,42,equal,16,0.3134,48
broad-instruct,baseline_lftf,42,equal,17,0.3676,48
broad-instruct,baseline_lftf,42,equal,18,0.4331,48
broad-instruct,baseline_lftf,42,equal,19,0.6298,48
broad-instruct,baseline_lftf,42,equal,20,0.7228,48
broad-instruct,baseline_lftf,42,equal,21,0.9656,48
broad-instruct,baseline_lftf,42,equal,22,0.9579,48
broad-instruct,baseline_lftf,42,equal,23,0.975,48
broad-instruct,baseline_pedal,42,diff,0,0.3549,48
broad-instruct,baseline_pedal,42,diff,1,0.3553,48
broad-instruct,baseline_pedal,42,diff,2,0.351,48
broad-instruct,baseline_pedal,42,diff,3,0.3497,48
broad-instruct,baseline_pedal,42,diff,4,0.3503,48
broad-instruct,baseline_pedal,42,diff,5,0.3488,48
broad-instruct,baseline_pedal,42,diff,6,0.3462,48
broad-instruct,baseline_pedal,42,diff,7,0.3513,48
broad-instruct,baseline_pedal,42,diff,8,0.3481,48
broad-instruct,baseline_pedal,42,diff,9,0.3495,48
broad-instruct,baseline_pedal,42,diff,10,0.3474,48
broad-instruct,baseline_pedal,42,diff,11,0.3468,48
broad-instruct,baseline_pedal,42,diff,12,0.3497,48
broad-instruct,baseline_pedal,42,diff,13,0.3362,48
broad-instruct,baseline_pedal,42,diff,14,0.3251,48
broad-instruct,baseline_pedal,42,diff,15,0.3171,48
broad-instruct,baseline_pedal,42,diff,16,0.3151,48
broad-instruct,baseline_pedal,42,diff,17,0.3029,48
broad-instruct,baseline_pedal,42,diff,18,0.2839,48
broad-instruct,baseline_pedal,42,diff,19,0.3004,48
broad-instruct,baseline_pedal,42,diff,20,0.299,48
broad-instruct,baseline_pedal,42,diff,21,0.266,48
broad-instruct,baseline_pedal,42,diff,22,0.25,48
broad-instruct,baseline_pedal,42,diff,23,0.3708,48
broad-instruct,baseline_pedal,42,equal,0,0.3537,48
broad-instruct,baseline_pedal,42,equal,1,0.3553,48
broad-instruct,baseline_pedal,42,equal,2,0.3483,48
broad-instruct,baseline_pedal,42,equal,3,0.3465,48
broad-instruct,baseline_pedal,42,equal,4,0.3494,48
broad-instruct,baseline_pedal,42,equal,5,0.3456,48
broad-instruct,baseline_pedal,42,equal,6,0.3453,48
broad-instruct,baseline_pedal,42,equal,7,0.3523,48
broad-instruct,baseline_pedal,42,equal,8,0.3449,48
broad-instruct,baseline_pedal,42,equal,9,0.3563,48
broad-instruct,baseline_pedal,42,equal,10,0.3471,48
broad-instruct,baseline_pedal,42,equal,11,0.3501,48
broad-instruct,baseline_pedal,42,equal,12,0.3447,48
broad-instruct,baseline_pedal,42,equal,13,0.3392,48
broad-instruct,baseline_pedal,42,equal,14,0.3282,48
broad-instruct,baseline_pedal,42,equal,15,0.3205,48
broad-instruct,baseline_pedal,42,equal,16,0.319,48
broad-instruct,baseline_pedal,42,equal,17,0.3131,48
broad-instruct,baseline_pedal,42,equal,18,0.2941,48
broad-instruct,baseline_pedal,42,equal,19,0.292,48
broad-instruct,baseline_pedal,42,equal,20,0.3232,48
broad-instruct,baseline_pedal,42,equal,21,0.3164,48
broad-instruct,baseline_pedal,42,equal,22,0.3109,48
broad-instruct,baseline_pedal,42,equal,23,0.6512,48
broad-instruct,baseline_regift,42,diff,0,0.4494,48
broad-instruct,baseline_regift,42,diff,1,0.4483,48
broad-instruct,baseline_regift,42,diff,2,0.4511,48
broad-instruct,baseline_regift,42,diff,3,0.4505,48
broad-instruct,baseline_regift,42,diff,4,0.4476,48
broad-instruct,baseline_regift,42,diff,5,0.4498,48
broad-instruct,baseline_regift,42,diff,6,0.4553,48
broad-instruct,baseline_regift,42,diff,7,0.4552,48
broad-instruct,baseline_regift,42,diff,8,0.4608,48
broad-instruct,baseline_regift,42,diff,9,0.4605,48
broad-instruct,baseline_regift,42,diff,10,0.4647,48
broad-instruct,baseline_regift,42,diff,11,0.4597,48
broad-instruct,baseline_regift,42,diff,12,0.4604,48
broad-instruct,baseline_regift,42,diff,13,0.456,48
broad-instruct,baseline_regift,42,diff,14,0.4571,48
broad-instruct,baseline_regift,42,diff,15,0.4439,48
broad-instruct,baseline_regift,42,diff,16,0.4494,48
broad-instruct,baseline_regift,42,diff,17,0.462,48
broad-instruct,baseline_regift,42,diff,18,0.4727,48
broad-instruct,baseline_regift,42,diff,19,0.5024,48
broad-instruct,baseline_regift,42,diff,20,0.5137,48
broad-instruct,baseline_regift,42,diff,21,0.5438,48
broad-instruct,baseline_regift,42,diff,22,0.4355,48
broad-instruct,baseline_regift,42,diff,23,0.2676,48
