tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9016,0.9434,0.859,0.8992,0.0844,0.9434,0.8721,,,0.0252,0.141,-0.6972,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8736,0.8198,0.9219,0.8678,-0.1021,0.8198,0.9038,,,0.0407,0.0781,-0.315,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8984,0.8256,0.9635,0.8892,-0.138,0.8256,0.953,,,0.093,0.0365,0.4369,gap_erasure_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.5571,0.35,0.8333,0.493,-0.4833,0.35,0.7368,,,0.575,0.1667,0.5506,gap_erasure_dominant,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.6794,0.5346,0.8269,0.6494,-0.2923,0.5346,0.7589,,,0.2956,0.1731,0.2614,gap_erasure_dominant,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.7747,0.7558,0.7917,0.7733,-0.0359,0.7558,0.7647,,,0.1512,0.2083,-0.159,bipolar_no_dominant_polarity,,,,,,,,,,,0.06043,0.13,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_pedal,baseline_pedal,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8626,0.8198,0.901,0.8585,-0.0813,0.8198,0.8812,,,0.0407,0.099,-0.4172,gap_fabrication_dominant,,,,,,,,,,,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9286,0.875,1.0,0.9333,-0.125,0.875,1.0,,,0.125,0.0,1.0,gap_erasure_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_regift,baseline_regift,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.9011,0.8779,0.9219,0.8994,-0.044,0.8779,0.9096,,,0.0349,0.0781,-0.3826,gap_fabrication_dominant,,,,,,,0.9743,0.9761,0.9993,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8901,0.8256,0.9479,0.8825,-0.1223,0.8256,0.9342,,,0.0988,0.0521,0.3098,gap_erasure_dominant,,,,,,,0.9711,0.974,0.996,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9571,0.925,1.0,0.961,-0.075,0.925,1.0,,,0.075,0.0,1.0,gap_erasure_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9079,0.9686,0.8462,0.9032,0.1224,0.9686,0.8652,,,0.0,0.1538,-1.0,gap_fabrication_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.9423,0.9302,0.9531,0.9415,-0.0229,0.9302,0.9467,,,0.0116,0.0469,-0.6025,gap_fabrication_dominant,,,,,,,0.9779,0.9801,0.998,4.73,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.9,0.825,1.0,0.9041,-0.175,0.825,1.0,,,0.175,0.0,1.0,gap_erasure_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed,graft_proposed,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8846,0.907,0.8646,0.8853,0.0424,0.907,0.8571,,,0.0,0.1354,-1.0,gap_fabrication_dominant,,,,,,,0.9628,0.9702,0.996,4.676,0.70086,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9783,0.9812,0.9993,4.892,1.22959,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9783,0.9812,0.9993,4.892,1.22959,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,graft_proposed_qlora_nf4,graft_proposed_qlora_nf4,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,364,0.9396,0.8953,0.9792,0.9354,-0.0838,0.8953,0.9747,,,0.0756,0.0208,0.5678,gap_erasure_dominant,,,,,,,0.9783,0.9812,0.9993,4.892,1.22959,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8901,0.8663,0.9115,0.8883,-0.0452,0.8663,0.8976,,,0.0407,0.0885,-0.3702,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8819,0.8605,0.901,0.8803,-0.0406,0.8605,0.8862,,,0.0233,0.099,-0.6194,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.9079,0.9497,0.8654,0.9056,0.0843,0.9497,0.8779,,,0.0189,0.1346,-0.7541,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_lora,reference_vanilla_lora,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.8791,0.8895,0.8698,0.8796,0.0197,0.8895,0.8596,,,0.0233,0.1302,-0.6969,gap_fabrication_dominant,,,,,,,,,,,0.27138,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_qlora,reference_vanilla_qlora,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,70,0.9714,0.95,1.0,0.9744,-0.05,0.95,1.0,,,0.05,0.0,1.0,gap_erasure_dominant,,,,,,,,,,,0.47767,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_qlora,reference_vanilla_qlora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,315,0.9333,0.9686,0.8974,0.9316,0.0711,0.9686,0.9059,,,0.0,0.1026,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.47767,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,reference_vanilla_qlora,reference_vanilla_qlora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,nf4_4bit,364,0.9231,0.8547,0.9844,0.9149,-0.1297,0.8547,0.98,,,0.0698,0.0156,0.634,gap_erasure_dominant,,,,,,,,,,,0.47767,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairsteer,baseline_fairsteer,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,70,0.4714,0.45,0.5,0.4737,-0.05,0.45,0.5455,,,0.55,0.5,0.0476,bipolar_no_dominant_polarity,,,,,,,,,,,,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairsteer,baseline_fairsteer,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,315,0.4603,0.4403,0.4808,0.4596,-0.0405,0.4403,0.4636,,,0.4654,0.5192,-0.0547,bipolar_no_dominant_polarity,,,,,,,,,,,,0.0,,0,deepseek:deepseek-chat
general-instruct-2,mistralai/Ministral-8B-Instruct-2410,8.0,baseline_fairsteer,baseline_fairsteer,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,2f494a194c5b980dfb9772cb92d26cbb671fce5a,bf16_full,364,0.4973,0.4767,0.5156,0.4954,-0.0389,0.4767,0.4686,,,0.3953,0.4844,-0.1012,bipolar_no_dominant_polarity,,,,,,,,,,,,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,frozen_base,frozen_base,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,0.5429,0.725,0.3,0.4244,0.425,0.725,0.58,,,0.125,0.7,-0.697,gap_fabrication_dominant,,,,,,,0.1285,0.4415,0.0,3.0,,0.0,,0,
general-instruct,google/gemma-3-12b-it,12.2,frozen_base,frozen_base,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.4222,0.7799,0.0577,0.1074,0.7222,0.7799,0.4576,,,0.0189,0.9423,-0.9607,gap_fabrication_dominant,,,,,,,0.1285,0.4415,0.0,3.0,,0.0,,0,
general-instruct,google/gemma-3-12b-it,12.2,frozen_base,frozen_base,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.4615,0.7616,0.1927,0.3076,0.5689,0.7616,0.458,,,0.0233,0.8073,-0.944,gap_fabrication_dominant,,,,,,,0.1285,0.4415,0.0,3.0,,0.0,,0,
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_condition_adaptive,ablation_no_condition_adaptive,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9691,0.9742,0.9967,4.676,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_condition_adaptive,ablation_no_condition_adaptive,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9079,0.9497,0.8654,0.9056,0.0843,0.9497,0.8779,,,0.0189,0.1346,-0.7541,gap_fabrication_dominant,,,,,,,0.9691,0.9742,0.9967,4.676,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_condition_adaptive,ablation_no_condition_adaptive,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9478,0.9186,0.974,0.9455,-0.0554,0.9186,0.9693,,,0.0349,0.026,0.1451,bipolar_no_dominant_polarity,,,,,,,0.9691,0.9742,0.9967,4.676,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_rationale_loss,ablation_no_rationale_loss,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_rationale_loss,ablation_no_rationale_loss,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_no_rationale_loss,ablation_no_rationale_loss,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9341,0.9128,0.9531,0.9325,-0.0403,0.9128,0.9458,,,0.0291,0.0469,-0.2344,gap_fabrication_dominant,,,,,,,,,,,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random,ablation_placement_random,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9728,0.9767,0.9987,4.689,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random,ablation_placement_random,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9111,0.956,0.8654,0.9084,0.0906,0.956,0.8786,,,0.0063,0.1346,-0.9107,gap_fabrication_dominant,,,,,,,0.9728,0.9767,0.9987,4.689,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random,ablation_placement_random,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9396,0.8895,0.9844,0.9346,-0.0948,0.8895,0.9808,,,0.0291,0.0156,0.3008,gap_erasure_dominant,,,,,,,0.9728,0.9767,0.9987,4.689,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw2,ablation_placement_random_draw2,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.98,0.9826,0.9873,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw2,ablation_placement_random_draw2,,42,agrifacts_frozen_test|axis:landholding,landholding,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,315,0.9143,0.9748,0.8526,0.9096,0.1223,0.9748,0.8708,,,0.0,0.1474,-1.0,gap_fabrication_dominant,,,,,,,0.98,0.9826,0.9873,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw2,ablation_placement_random_draw2,,42,agrifacts_frozen_test|axis:social_group,social_group,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,364,0.9643,0.9651,0.9635,0.9643,0.0016,0.9651,0.9595,,,0.0,0.0365,-1.0,gap_fabrication_dominant,,,,,,,0.98,0.9826,0.9873,4.838,0.80005,0.0,,0,deepseek:deepseek-chat
general-instruct,google/gemma-3-12b-it,12.2,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:gender,gender,all,eager,AutoModelForImageTextToText,96b6f1eccf38110c56df3a15bffe176da04bfd80,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9798,0.9813,0.9993,4.73,0.80005,0.0,,0,deepseek:deepseek-chat
