bundle_id,panel_role,axis,original_condition,source_cell,source_reference,condition,prompt,expected_canonical,expected_display_letter,prompt_and_gold_sha256,review_status_pass_or_fail,reviewer_id,review_date_utc,review_notes
B007,main,social_group,equal,AgCensus2015-16 T2-4 Uttarakhand/Small/number/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 7.3826 |
| Group B | 2.6846 |
(denominator: All-social-groups total for Uttarakhand/Small/number=149)
(source location: Tables 2-4, PDF pages 27,33,39)
(Group A and Group B are anonymous labels used consistently.)

In Uttarakhand, per the 2015-16 Agriculture Census, does a larger portion of small holdings come under Group A, Group B, or are the two roughly equal?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,a9c39da2d1066f83838d24318cab4edc24a0196135e19f12e0f97910687a516c,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B008,main,social_group,equal,AgCensus2015-16 T2-4 Rajasthan/Small/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"Based on the 2015-16 Agriculture Census in Rajasthan, between Scheduled Castes and Scheduled Tribes, which social group controls a greater proportion of small operated area, or are the two roughly equal?
a) Roughly equal
b) Scheduled Castes
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,b936c473515fc519ea87aa1e64549fb51abc24eacdf7267876e621e9ff2560f4,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B008,main,social_group,equal,AgCensus2015-16 T2-4 Rajasthan/Small/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 14.483 |
| Scheduled Tribes | 16.3248 |
(denominator: All-social-groups total for Rajasthan/Small/area=2389)
(source location: Tables 2-4, PDF pages 27,33,39)

Based on the 2015-16 Agriculture Census in Rajasthan, between Scheduled Castes and Scheduled Tribes, which social group controls a greater proportion of small operated area, or are the two roughly equal?
a) Roughly equal
b) Scheduled Castes
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,a90b37cb8ea3d3efff7d97f0864d6c893028559b0d4e81df47d9964fd327e12e,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B008,main,social_group,equal,AgCensus2015-16 T2-4 Rajasthan/Small/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 27.3248 |
| Scheduled Tribes | 16.3248 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Castes, Scheduled Tribes, or are the two roughly equal?
a) Roughly equal
b) Scheduled Castes
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,a5309f16b4e404d0289a55b84d92fa7d2c0416cca7fa4a01e7eaaa7800f59255,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B008,main,social_group,equal,AgCensus2015-16 T2-4 Rajasthan/Small/area/SCvsST,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 14.483 |
| Group B | 16.3248 |
(denominator: All-social-groups total for Rajasthan/Small/area=2389)
(source location: Tables 2-4, PDF pages 27,33,39)
(Group A and Group B are anonymous labels used consistently.)

Based on the 2015-16 Agriculture Census in Rajasthan, between Group A and Group B, which social group controls a greater proportion of small operated area, or are the two roughly equal?
a) Roughly equal
b) Group A
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,c1c1a022f9a5a4799b6883da387123a1bce329411320d5c83f52d48999abf0c1,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B009,main,social_group,diff,AgCensus2015-16 T2-4 Arunachal Pradesh/Semi-medium/number/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Arunachal Pradesh, according to the 2015-16 Agriculture Census, which social group operates a larger share of semi-medium holdings — Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,744ac8ca543770f95b2b2174b6c0fb343641b0cb36197266c579558c821ca2a5,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B009,main,social_group,diff,AgCensus2015-16 T2-4 Arunachal Pradesh/Semi-medium/number/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Tribes | 100 |
| Other social groups | 0 |
(denominator: All-social-groups total for Arunachal Pradesh/Semi-medium/number=29)
(source location: Tables 2-4, PDF pages 28,34,40)

In Arunachal Pradesh, according to the 2015-16 Agriculture Census, which social group operates a larger share of semi-medium holdings — Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,59c4fd09320cba34c5158a532bac2fd63d7af407be36a1038cd15eee1b39eb48,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B009,main,social_group,diff,AgCensus2015-16 T2-4 Arunachal Pradesh/Semi-medium/number/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Tribes | 0 |
| Other social groups | 100 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,8df6af845f27eb9da4e5e588022a620c6af1835559e07a0a53fdf44226c3f549,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B009,main,social_group,diff,AgCensus2015-16 T2-4 Arunachal Pradesh/Semi-medium/number/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 100 |
| Group B | 0 |
(denominator: All-social-groups total for Arunachal Pradesh/Semi-medium/number=29)
(source location: Tables 2-4, PDF pages 28,34,40)
(Group A and Group B are anonymous labels used consistently.)

In Arunachal Pradesh, according to the 2015-16 Agriculture Census, which social group operates a larger share of semi-medium holdings — Group A, Group B, or are the two roughly equal?
a) Group B
b) Roughly equal
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,80fade59b0a7efd7db17a948e8174e6d668bd88fe8e8c4fcbbff58ab61bfff00,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B010,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Small/number/SCvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of small holdings — Scheduled Castes, Other social groups, or are the two roughly equal?
a) Scheduled Castes
b) Other social groups
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,43ea07210366feff181dfb7f8d9183cc048ab2bc7be71a2661b235ad1902275e,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B010,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Small/number/SCvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 9.7838 |
| Other social groups | 53.9249 |
(denominator: All-social-groups total for Chhattisgarh/Small/number=879)
(source location: Tables 2-4, PDF pages 27,33,39)

In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of small holdings — Scheduled Castes, Other social groups, or are the two roughly equal?
a) Scheduled Castes
b) Other social groups
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,8631e706e1babf1af83c319966f565e31ad846fb908504f88a51e965d51670fc,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B010,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Small/number/SCvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Castes | 53.9249 |
| Other social groups | 9.7838 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Castes, Other social groups, or are the two roughly equal?
a) Scheduled Castes
b) Other social groups
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,3b186304f58a244ca2515ed21c21aaee2840eb8db6d968aa67f8eda914fde280,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B010,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Small/number/SCvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 9.7838 |
| Group B | 53.9249 |
(denominator: All-social-groups total for Chhattisgarh/Small/number=879)
(source location: Tables 2-4, PDF pages 27,33,39)
(Group A and Group B are anonymous labels used consistently.)

In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of small holdings — Group A, Group B, or are the two roughly equal?
a) Group A
b) Group B
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,b,aea63a6c5a266355f071631a376d3cec7b74e36fae2e45812039c8dfc6ab9d48,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B011,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Marginal/area/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of marginal operated area — Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,2124d672c92a251b530ccd425e3a69bcabfa520438fce7b233ed876689857ee9,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B011,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Marginal/area/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Tribes | 26.8269 |
| Other social groups | 59.3269 |
(denominator: All-social-groups total for Chhattisgarh/Marginal/area=1040)
(source location: Tables 2-4, PDF pages 26,32,38)

In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of marginal operated area — Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,42ec1c9848b14efea6a7587ff309231bff791e566d1f320d2065a57453f67486,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B011,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Marginal/area/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| Scheduled Tribes | 59.3269 |
| Other social groups | 26.8269 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—Scheduled Tribes, Other social groups, or are the two roughly equal?
a) Other social groups
b) Roughly equal
c) Scheduled Tribes
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,c,8ece0b112233e159d4e68b0124b7afbe1fd16906163c545ba408ab3a5df3e72b,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B011,main,social_group,diff,AgCensus2015-16 T2-4 Chhattisgarh/Marginal/area/STvsOthers,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 26.8269 |
| Group B | 59.3269 |
(denominator: All-social-groups total for Chhattisgarh/Marginal/area=1040)
(source location: Tables 2-4, PDF pages 26,32,38)
(Group A and Group B are anonymous labels used consistently.)

In Chhattisgarh, according to the 2015-16 Agriculture Census, which social group operates a larger share of marginal operated area — Group A, Group B, or are the two roughly equal?
a) Group B
b) Roughly equal
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",b,a,253c225d7020af0a3c6495772be45425c3453aa533d231c8dabc6a365ef7ea2f,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
